# Generated from noise_cmb_s4.dat
#   TT source: SO_LAT_Nell_T_atmv1_baseline_fsky0p4_ILC_CMB.txt
#   EE source: SO_LAT_Nell_P_baseline_fsky0p4_ILC_CMB_E.txt
#   nlkk source: nlkk_v3_1_0_deproj0_SENS1_fsky0p4_it_lT30-3000_lP30-5000.dat
#   fill missing values with 1000000
137 2.324190e-04 7.610250e-05 3.736256e-08 1.310300e+00 -1.456800e-02 3.734700e-04 1.275600e-12 5.605700e-15 4.000000e-01
138 2.431510e-04 7.561530e-05 3.750865e-08 1.302800e+00 -1.446200e-02 3.684900e-04 1.260400e-12 5.478200e-15 4.000000e-01
139 2.543790e-04 7.513370e-05 3.765598e-08 1.295200e+00 -1.435200e-02 3.634500e-04 1.245600e-12 5.354400e-15 4.000000e-01
140 2.661260e-04 7.465770e-05 3.780455e-08 1.287800e+00 -1.423700e-02 3.583500e-04 1.231100e-12 5.234200e-15 4.000000e-01
141 2.784150e-04 7.418710e-05 3.795437e-08 1.280400e+00 -1.411800e-02 3.532100e-04 1.216800e-12 5.117500e-15 4.000000e-01
142 2.912720e-04 7.372180e-05 3.810544e-08 1.273000e+00 -1.399400e-02 3.480200e-04 1.202900e-12 5.004100e-15 4.000000e-01
143 3.047220e-04 7.326180e-05 3.825775e-08 1.265700e+00 -1.386600e-02 3.427900e-04 1.189300e-12 4.893800e-15 4.000000e-01
144 3.187930e-04 7.280690e-05 3.841130e-08 1.258500e+00 -1.373400e-02 3.375300e-04 1.175900e-12 4.786500e-15 4.000000e-01
145 3.335150e-04 7.235720e-05 3.856611e-08 1.251200e+00 -1.359800e-02 3.322300e-04 1.162800e-12 4.682000e-15 4.000000e-01
146 3.489160e-04 7.191240e-05 3.872216e-08 1.244100e+00 -1.345700e-02 3.269100e-04 1.150000e-12 4.580400e-15 4.000000e-01
147 3.650280e-04 7.147260e-05 3.887946e-08 1.236900e+00 -1.331300e-02 3.215600e-04 1.137400e-12 4.481500e-15 4.000000e-01
148 3.818840e-04 7.103770e-05 3.903801e-08 1.229800e+00 -1.316400e-02 3.161900e-04 1.125100e-12 4.385400e-15 4.000000e-01
149 3.995180e-04 7.060760e-05 3.919780e-08 1.222700e+00 -1.301200e-02 3.108000e-04 1.113000e-12 4.291900e-15 4.000000e-01
